customer_id,first_name,last_name,email,phone,address,city,country,registration_date,birth_date,gender,customer_segment
151,Phillip,Nogués,sharonramirez@example.net,+34 925 078 094,"PSC 5031, Box 4058, APO AP 58244",Sharpchester,Camboya,2023-02-02,2001-04-25,O,Basic
152,Jennifer,Jackson,brennansamantha@example.com,+34969342513,"Avenida Arsenio Gámez 4 Apt. 23 , Ávila, 23396",Vizcaya,Swaziland,2024-12-30,1977-06-07,F,Standard
153,Flor,Henry,cleon@example.net,+1-338-529-0228x58788,"C. de Jose Ramón Sureda 40, Albacete, 02587",West Maryfort,Cayman Islands,2022-08-07,1968-12-25,M,Basic
154,Craig,Jones,jestevez@example.org,+34972 600 586,"Vial Verónica Montserrat 35 Puerta 1 , Guadalajara, 35751",Zamora,Guyana,2021-01-13,2001-02-20,F,Standard
155,Primitivo,Casares,encarnacion77@example.com,+34 948 91 46 73,"09317 Monroe Spring, West Kimberlystad, OR 28739",Valencia,Rwanda,2023-08-23,1964-07-27,M,Basic
156,Hunter,Sanchez,allenpaul@example.org,+34 944 698 453,"Vial de Feliciana Mosquera 2 Apt. 44 , Málaga, 32616",Cáceres,Arabia Saudita,2020-10-30,2006-01-23,O,Basic
157,Sosimo,Reed,wrightryan@example.net,+34 972 15 43 98,"433 Cooper Park Suite 891, Colestad, NM 25049",Castellón,Guinea Bissau,2021-01-12,1982-07-30,M,Standard
158,Michael,Conner,roblesxavier@example.com,796-487-2121,"546 Gill Summit, Port Justin, NH 33675",Katiechester,Hungría,2021-08-10,1946-07-14,F,Basic
159,Gregory,Mateu,moorekara@example.net,+34881 907 069,"Cuesta Miguela Tomás 281 Apt. 82 , Salamanca, 45991",Huesca,Sudán del Sur,2020-12-26,1973-07-01,M,Standard
160,Águeda,Rodriguez,juliecastillo@example.org,+1-950-770-4570,"150 Michelle Junction Apt. 017, East Paulport, CT 93395",Madrid,Haiti,2023-05-22,1965-11-07,F,Basic
161,Craig,Fabregat,capdeviladavid@example.org,495-660-8701,"Camino Mateo Ballesteros 78 Piso 0 , Sevilla, 45310",Jefferymouth,Samoa,2021-05-17,1992-08-21,M,Premium
162,Lupe,Casey,rodolfo52@example.net,(243)671-3768x0935,"9416 Sanford Creek Suite 035, New Christopherfurt, OH 93110",Murcia,Bahrein,2022-02-22,1966-12-26,F,Premium
163,Jeffrey,May,tmcgrath@example.net,+34 872780503,"425 Norton Squares, Kellybury, MP 85458",Pontevedra,Saint Kitts y Nevis,2023-01-07,1972-11-14,F,Standard
164,Prudencia,Anaya,banoscintia@example.net,719.259.3120,"Callejón de Yaiza Varela 23, Jaén, 42028",Christopherchester,Belice,2022-11-02,2001-03-08,M,Premium
165,Luz,Echevarría,pepita83@example.net,(918)680-9945,"6549 Woods Course, South Marc, CA 79487",Tarragona,Irán,2021-10-31,1968-09-01,O,Basic
166,Brandon,Canals,maximilianocuellar@example.org,354.512.0117x56485,"769 Teresa River Suite 265, Port Michael, CA 41776",Lewisbury,Libia,2021-09-21,1953-06-18,M,Basic
167,Robert,Pratt,jason76@example.net,615.205.6497x4291,"Avenida de Eleuterio Escrivá 94, Zaragoza, 49786",New Georgefort,Netherlands,2021-07-11,1983-05-31,M,Premium
168,Patricia,Morris,gilbalduino@example.org,960-546-9953,"Avenida Dionisio Noguera 17, Lleida, 35501",Jacobchester,Zambia,2024-01-02,1955-10-24,M,Standard
169,Guadalupe,Palacios,lagunatrini@example.com,888.752.3166,"6525 Avery Station, Anthonyside, MN 42780",Salamanca,Russian Federation,2024-02-13,1982-09-27,F,Basic
170,Nicholas,Salinas,rmays@example.net,274.552.8472,"Cuesta de Narciso Perez 4 Puerta 0 , Cádiz, 10272",Toledo,Bolivia,2025-05-13,1944-11-23,M,Standard
171,Elizabeth,Páez,toribiolago@example.org,+34843 62 19 65,"Paseo Gil Salcedo 202 Puerta 7 , Ourense, 40824",Katietown,Timor-Leste,2021-10-12,1979-05-18,O,Standard
172,Catherine,Brown,pacoprada@example.com,(318)246-7109x74467,"20222 Davis Shoals, Jeffreyport, ME 97653",Valladolid,Cape Verde,2023-09-18,1993-09-26,M,Basic
173,Jonathan,Brooks,xgarcia@example.com,+34 736 23 39 88,"238 Andrews Crossing Suite 609, South Brandonburgh, IL 78009",Almería,Swazilandia,2024-05-11,1991-04-17,O,Standard
174,Mariana,Mccoy,perryscott@example.org,+34 977044472,"1286 Ware Viaduct, Leeshire, AL 23252",Valencia,Tailandia,2025-01-07,1969-05-13,M,Premium
175,Tonya,Powers,briansosa@example.com,+34948 365 222,"005 Rodney Square, West Thomas, OK 04449",Murcia,Argentina,2025-03-17,1949-06-26,O,Premium
176,Ryan,Nuñez,lpowers@example.com,+34824 256 615,"3003 Peter Ridges, West Christopher, FL 93456",Herreramouth,Colombia,2022-07-04,1972-06-06,F,Basic
177,Wilfredo,Company,davidnewton@example.org,(799)491-2351,"304 Frost Fort Suite 909, North Carlaview, OK 51828",New Antonio,Equatorial Guinea,2023-06-18,1959-05-06,F,Premium
178,Phillip,Patel,davidgonzalez@example.org,+34981 704 331,"Rambla Roberta Zabaleta 76, Ourense, 45315",Navarra,Libia,2023-04-01,1965-12-18,M,Standard
179,Anselma,Johns,jtorrecilla@example.org,347-944-4851x0738,"C. de Ofelia Pombo 33 Apt. 67 , Cuenca, 20585",Lake Rachelville,Azerbaijan,2021-02-06,1989-11-26,F,Standard
180,Loretta,Daniels,stephensonmark@example.net,885-950-9378x7650,"Pasadizo de Lucho Muñoz 633 Puerta 4 , Santa Cruz de Tenerife, 39684",New Theresaport,Israel,2022-09-13,1990-06-26,M,Premium
181,Mirta,Gonzalez,talaverafidel@example.net,275.318.4659x2708,"Cuesta Filomena Yuste 85 Piso 0 , Lleida, 15799",Cádiz,Australia,2023-02-28,1987-02-03,M,Standard
182,Pancho,Fernandez,pcarpio@example.org,+34923832299,"1027 Lewis Cape, South Kristinport, MT 59195",Justinville,Estados Unidos de América,2024-02-25,1969-02-18,M,Premium
183,Lisa,Viana,valerieolson@example.net,+1-603-693-5594x009,"Cuesta Carmelo Vilalta 751, Huelva, 40579",Lake Michael,Togo,2024-07-05,1993-09-23,F,Standard
184,Casandra,Miller,roberto49@example.org,+34705 526 152,"255 Shepard Motorway, East Seanport, NV 85980",Cáceres,South Africa,2022-11-03,2001-02-20,O,Standard
185,Joaquín,Hoyos,robertdaniels@example.com,(794)567-5307,"Camino Pascual Arnaiz 92, Valencia, 08024",Garciamouth,Vietnam,2023-04-20,1996-07-19,O,Standard
186,Jesus,Castells,oguerra@example.org,+34 932 212 709,"Rambla de Vanesa Urrutia 527, Huesca, 24983",Alicante,Nigeria,2021-08-10,1989-03-08,O,Premium
187,Amaya,Gordillo,tania64@example.net,001-551-288-9064,"8250 Johnson Club Apt. 758, East Josephberg, AR 30615",Santa Cruz de Tenerife,Malawi,2023-08-05,1998-06-17,F,Premium
188,Perla,Morris,gilbertocastrillo@example.net,+34 958 69 39 98,"9492 Carrie Plains, North Laurafurt, TX 32450",Santa Cruz de Tenerife,Guinea Ecuatorial,2020-08-15,1979-10-01,M,Standard
189,Melissa,Hernandez,hsales@example.org,(305)998-1043x893,"Callejón Teobaldo Checa 85, Zamora, 03229",West James,Bahamas,2023-03-13,1959-11-06,F,Premium
190,Michael,Sparks,ybadia@example.org,+34921 85 93 08,"634 Walton Drives, East Renee, DC 24899",Álava,Luxemburgo,2022-05-16,1975-12-05,O,Premium
191,Karen,Flor,adammckay@example.net,+34938 644 553,"05015 Frances Unions, Rosaleschester, CO 38732",Toledo,Camerún,2021-01-25,1978-04-14,O,Standard
192,Eric,Price,vdonovan@example.com,001-809-671-1377x98901,"80866 Doris Views, Port Jon, SD 67622",Pontevedra,China,2021-08-15,1976-06-18,M,Basic
193,Hernando,Phelps,isanicolau@example.org,(204)874-5004,"31767 Walker Dale, South Thomas, IA 48760",North Stephanie,Irán,2023-12-25,1985-07-09,F,Basic
194,Jesse,Aguilar,africabilbao@example.net,612.821.4928,"0306 Kaylee Roads Apt. 938, Olsonport, FM 77998",Davidberg,Nauru,2023-05-15,1974-10-07,F,Basic
195,Reina,Capdevila,edwardreid@example.org,+34 941 48 14 49,"Pasaje Roldán Torre 75 Piso 6 , Huesca, 25481",Hollymouth,Santa Lucía,2022-08-27,1995-11-13,M,Premium
196,Todd,Rosado,jordanlarry@example.org,(272)570-8667x037,"32523 Miller Inlet, Nicholasstad, OH 75064",Cádiz,Tanzania,2024-02-14,1979-05-05,O,Premium
197,Melissa,Suarez,paola73@example.com,+34 824 46 90 33,"85108 Wright Mill Suite 686, Richstad, AK 86643",Port Daleborough,Gabon,2022-07-24,1995-12-04,F,Standard
198,Kristina,Miller,madison14@example.org,+34975 821 199,"Via Dolores Flor 60, Cáceres, 30939",La Coruña,Suriname,2024-11-16,1979-04-21,F,Standard
199,Sarah,Norton,tfigueroa@example.com,+34926 174 534,"139 Sandra Mountain, Johnport, AS 05599",Taylorport,Bélgica,2024-08-31,2004-03-11,O,Standard
200,Erasmo,Rodriguez,larateodora@example.com,+34872 32 80 34,"78861 Collins Club, Katherineside, NJ 80980",Burgos,Kazajstán,2021-06-08,1994-03-18,O,Basic
201,Walter,Adkins,ruyposada@example.com,356-751-5997x39182,"PSC 6586, Box 0090, APO AE 04194",Gonzalestown,United States Virgin Islands,2023-03-22,1967-11-10,O,Basic
202,Duilio,Mcbride,socorro36@example.com,+34 922 27 18 31,"21588 Keller Locks, Caseymouth, PW 26018",Huesca,Armenia,2023-12-24,1993-04-18,M,Basic
203,Alejandra,Peral,qvalenzuela@example.com,+34 844 38 11 46,"Pasadizo Oriana Pelayo 49 Puerta 3 , Castellón, 37532",East Bridget,Botswana,2021-11-06,1969-05-20,F,Basic
204,Ainoa,Barrett,wbrown@example.com,+34884 64 15 94,"Cuesta Samanta Carbonell 47, Huesca, 51971",Theresaberg,Netherlands,2024-06-18,1991-04-07,O,Standard
205,Gervasio,Hernandez,wtownsend@example.org,+34982833562,"10217 Penny Shoals, West Ian, NE 81028",North Kaylaborough,Solomon Islands,2022-03-25,1978-03-07,O,Standard
206,Julio,Roman,vpomares@example.org,(323)845-9277,"3471 Thomas Rest Suite 885, Judithburgh, SD 83455",Christopherbury,Dominican Republic,2022-04-24,1944-11-06,F,Basic
207,Wálter,Church,julie21@example.net,6434158859,"Vial Baltasar Pedraza 62 Apt. 11 , Guadalajara, 31493",Almería,Spain,2024-11-18,1974-01-20,F,Basic
208,Jeanne,Rogers,ashleyalexander@example.org,+1-923-485-7642x9411,"35886 Davis Village, Savannahville, CO 13527",North Michaelhaven,Finland,2023-11-30,1983-07-02,M,Standard
209,Nazaret,Tirado,bpatino@example.net,+34902 45 56 00,"Acceso Georgina Nadal 437 Apt. 18 , Granada, 09094",Las Palmas,Equatorial Guinea,2021-05-25,1947-04-13,F,Premium
210,Jacqueline,Ware,usmith@example.com,+34 827 64 90 61,"C. Ana Belén Pedrero 1, Melilla, 13962",Vizcaya,Suriname,2024-08-05,1946-08-17,M,Basic
211,Rocío,Gonzalez,brendaflores@example.net,569-826-9376,"C. de Sebastián Vázquez 56 Piso 4 , Badajoz, 10556",León,Swazilandia,2023-06-13,1948-01-03,F,Standard
212,Natalie,Jefferson,udecker@example.com,3888682364,"9323 Stephanie Unions Suite 024, Elizabethborough, TN 73415",Jensenmouth,Kirguistán,2021-05-18,2000-04-28,F,Basic
213,Nico,Casey,delia07@example.org,+34 927 23 58 92,"060 Mitchell Shore, New Jessica, OK 52185",Barkerville,Guatemala,2022-06-17,1989-01-14,O,Standard
214,Joseph,Hervás,chavesflavia@example.org,407-460-2077x7002,"03257 Schultz Parkway, Lake Brittany, OK 75113",Port Kimberlystad,Zambia,2021-05-18,1964-12-25,M,Basic
215,Plinio,Garza,zanderson@example.org,812-337-1342x65126,"Cuesta de Miguela Gallego 29, Girona, 22873",West Deborahborough,Uzbekistan,2024-02-05,1989-11-24,O,Basic
216,James,Egea,casesomar@example.net,906.920.1580x434,"Glorieta de Eloísa Pozo 634 Piso 0 , Albacete, 13549",Tonyastad,República Checa,2021-01-16,1959-03-28,O,Standard
217,Saturnina,Delgado,rodney45@example.org,899-760-0762x5991,"Vial Priscila Valdés 252 Puerta 5 , Zamora, 37841",Huelva,Líbano,2020-08-31,1998-09-18,F,Basic
218,Dustin,Chacón,wilsonshannon@example.org,+34 846 931 706,"7481 Joseph Lights, Laurenborough, WY 27995",Pontevedra,Gambia,2022-02-13,1970-10-02,O,Basic
219,Ana Sofía,Fabregat,maria51@example.net,+1-659-373-1758x03150,"8151 Orozco Expressway Suite 045, Port Kimmouth, GA 00891",New Kevinview,Panamá,2024-05-21,1998-12-04,O,Standard
220,Teobaldo,Carnero,ubrown@example.com,+34928 189 456,"Pasadizo de Isabel Mora 639, Sevilla, 36763",Claytonberg,Ethiopia,2022-01-05,1980-03-21,O,Basic
221,Christy,Guitart,karenlopez@example.org,349.518.4446,"Urbanización Joaquín Parra 864 Apt. 18 , Granada, 12006",Teruel,Bahamas,2022-12-04,2007-04-28,O,Basic
222,María Fernanda,Varela,brittanyhuff@example.net,738-885-8385x1366,"Calle Hernán Franch 42 Apt. 43 , Barcelona, 16866",Ourense,Papua Nueva Guinea,2023-03-18,1990-03-23,M,Basic
223,Leocadio,Santamaría,yramos@example.net,(979)593-9579,"USNV Thompson, FPO AP 01748",Sandrafort,Bahrain,2023-11-10,1966-10-08,F,Standard
224,Johnny,Ford,bbrewer@example.org,849-613-3267,"1759 Gilmore Orchard, South Stacymouth, VI 18489",Valencia,Mauricio,2022-05-08,1960-12-24,F,Basic
225,Heather,Hidalgo,jessicamills@example.net,001-624-869-5069x12009,"Acceso Isabel Medina 72, Vizcaya, 21698",Málaga,Palau,2024-11-21,1972-08-14,F,Basic
226,Maricruz,Manuel,castilloaustin@example.net,+34 923555665,"PSC 6255, Box 1907, APO AP 89006",Las Palmas,India,2024-01-23,1979-12-24,O,Premium
227,Sandra,Amaya,jordana65@example.org,+34 941205513,"Cuesta de César Coll 58 Apt. 26 , Barcelona, 12868",Toledo,Chile,2020-09-16,1998-09-09,M,Basic
228,Imelda,Fowler,ycoleman@example.org,923-392-3176,"Alameda de Nerea Lozano 88 Apt. 38 , Ceuta, 51060",Richardside,Niue,2020-08-29,1951-09-28,M,Basic
229,Eusebio,Smith,nunezmartirio@example.com,+34 876192801,"4383 Parker Heights, Lake Joelland, AZ 59599",Badajoz,Cuba,2025-05-24,1982-11-02,F,Basic
230,Robin,Feliu,adamhouston@example.net,+1-557-270-6851x0087,"Camino Luisa Figueroa 68, Santa Cruz de Tenerife, 21205",Carrillohaven,United Kingdom,2024-09-26,1945-08-02,M,Basic
231,Nicholas,Cardona,adoracion21@example.com,(900)736-7892x89697,"Urbanización de Luciana Francisco 716 Piso 3 , Córdoba, 40901",La Rioja,Mauritania,2023-06-30,2002-06-13,F,Standard
232,Bernarda,Sáenz,wsmith@example.org,+34842 803 452,"Callejón de Olivia Anglada 66 Puerta 2 , Álava, 50353",Burtonville,Croacia,2022-12-05,1965-05-06,F,Basic
233,Alex,España,inesmontero@example.net,(832)439-5985x209,"11458 Michelle Shore Suite 966, Lake Bruce, SD 84115",Castellón,Myanmar,2024-09-19,1974-01-29,O,Standard
234,Graciela,Pellicer,barriosroberto@example.com,+34 874204351,"Paseo de Elodia Alfonso 69 Puerta 2 , Toledo, 36191",East Christophermouth,Madagascar,2024-12-02,1945-01-16,O,Basic
235,Rosalina,Pi,solanogisela@example.net,+34843 931 976,"66386 Rice Cove, Scotthaven, AR 83619",Huesca,Sudán del Sur,2024-11-11,1956-01-24,O,Premium
236,Ariel,Nguyen,kpotter@example.com,8104402700,"66644 Porter Mount Suite 219, New Kristinville, OH 97087",Turnerfort,Argelia,2020-10-24,2006-06-24,F,Premium
237,Belén,Chacón,johnsmith@example.com,+34976 51 08 36,"3650 Donna Heights Suite 699, Lake Brittany, OK 31724",Las Palmas,Russian Federation,2023-12-31,2004-03-01,O,Premium
238,Merche,Hall,briannamalone@example.org,436.224.3141x2774,"82649 Michael Fort Apt. 811, Port Kennethstad, MN 42358",Cádiz,United States Minor Outlying Islands,2020-09-22,1947-05-18,O,Standard
239,Ismael,Chavez,qdaza@example.com,+34977877529,"Camino José Ángel Salvador 79, Toledo, 37381",Pontevedra,Brunei Darussalam,2025-02-01,1995-06-21,M,Basic
240,Ximena,Brown,jessica58@example.org,+34987421252,"Via de Merche Cámara 2 Piso 5 , Melilla, 36313",Ashleytown,Bahamas,2020-11-10,1975-05-28,M,Standard
241,Nereida,Amigó,prudencia82@example.net,+34 948 82 94 02,"Callejón Nicolás Galan 7 Puerta 5 , Huesca, 14900",Davisfurt,Ecuador,2021-07-12,1983-07-29,F,Premium
242,Robert,Page,narvaezalma@example.net,+34827746210,"Glorieta de Nacio Mariscal 71, Alicante, 49569",Lake Barry,Bulgaria,2020-09-16,1981-06-15,O,Premium
243,María Belén,Vara,aaller@example.org,+34 848 893 469,"22339 Ashley Locks, North Timothyborough, IN 84062",Katherinechester,Colombia,2022-04-13,1958-03-19,M,Standard
244,April,Zaragoza,adelabatalla@example.net,+34 914 45 66 48,"Calle José Ángel Soria 18, Guipúzcoa, 13610",West Marcia,Puerto Rico,2022-10-26,2005-08-24,M,Premium
245,Tristan,Arcos,arcejuan-jose@example.net,6872212648,"Rambla Águeda Mendizábal 12, Madrid, 51968",North Kiaraview,Somalia,2024-12-23,1952-11-19,M,Standard
246,Derek,Pozuelo,deliaquevedo@example.net,215.201.8710x156,"04798 Carpenter Mountains, East Lawrence, MS 62638",Port Kathleenstad,Arabia Saudita,2021-11-11,1944-11-03,O,Standard
247,Teresita,Alvarez,fuertessebastian@example.com,+34 901 85 24 12,"532 Brandon Passage, Port Stevenmouth, MA 39260",Oneillchester,Países Bajos,2021-08-28,1970-10-09,O,Basic
248,Teófila,Benet,dylan76@example.net,350-250-0730,"13765 Ayala Crossing Apt. 943, North Johnville, KS 26140",Segovia,Lao People's Democratic Republic,2022-05-20,1972-03-01,F,Premium
249,Marcelino,Bowen,parejoisabela@example.com,+34910 28 83 39,"Avenida de Charo Benavente 9 Piso 0 , Cáceres, 20279",Guipúzcoa,Argentina,2025-05-09,1994-01-28,O,Standard
250,Florinda,Wright,kmata@example.org,+34 841083224,"Rambla de Octavio Seguí 5 Apt. 69 , Ciudad, 17816",Albacete,Haití,2023-01-15,1960-12-23,O,Basic
251,Bienvenida,Martin,gualbrunilda@example.net,(946)460-6942,"246 Kimberly Loaf Apt. 280, New Lisa, GA 90444",Ourense,Niger,2023-01-19,1974-11-12,M,Premium
252,Christopher,Kelly,escalonamaribel@example.org,+34837 98 66 31,"2906 Cole Valley Suite 378, Lake Samanthaport, MH 23944",Valencia,Gambia,2024-06-27,1968-12-18,F,Premium
253,Consuelo,Rodríguez,sheila54@example.com,+34942955144,"97697 Lin Gardens, South Christopher, WY 76695",Badajoz,Palestinian Territory,2023-03-04,1986-03-11,F,Premium
254,Jennifer,Schwartz,chase32@example.net,(235)873-9502,"93469 Terrence Canyon, Dominguezberg, PR 41760",León,Hungría,2024-02-03,1980-05-27,M,Basic
255,Julie,Thompson,emiliana85@example.com,+34 864 908 732,"34879 Paul Club, South Sierrachester, AR 53270",Port Jaredburgh,North Macedonia,2021-01-04,1944-07-04,M,Premium
256,Magdalena,Mays,miranda57@example.org,676.606.6787,"6308 Anne Spurs, West Stephaniemouth, PW 40563",Tamarahaven,Ghana,2022-08-15,1974-04-28,M,Premium
257,Curtis,Saunders,anacleto63@example.net,+34 842 966 321,"Glorieta Ariel Avilés 71 Puerta 4 , Guipúzcoa, 48261",Stricklandbury,Netherlands,2022-01-03,1968-10-30,F,Premium
258,María Belén,Madrid,aexposito@example.net,(810)877-5117x5421,"Avenida Macario Casas 29 Apt. 51 , Huesca, 12719",Lleida,Filipinas,2020-07-10,1967-06-30,F,Premium
259,Andrew,Seco,farino@example.net,850.684.9102x607,"3330 Kathleen Shoals Apt. 831, North Matthew, GA 45532",Ciudad,Nigeria,2021-08-05,1987-11-09,O,Basic
260,Lauren,Lowery,pgalindo@example.net,+34 844 36 61 35,"4368 Marvin Circles, Woodston, NV 61776",Elizabethshire,Cambodia,2021-09-25,1955-08-03,O,Basic
261,Jason,Torrijos,anthony48@example.org,+34 982160423,"Ronda María Luisa Colom 332 Piso 6 , Huelva, 27824",Ceuta,Grenada,2023-09-02,1958-09-29,F,Standard
262,Kayla,Solé,xthomas@example.com,001-826-928-8731x608,"6130 Carol Isle, Watkinsbury, NE 77736",Santiagofort,Australia,2023-09-07,1970-04-22,F,Basic
263,Travis,Ford,rfranco@example.com,+34922850586,"304 Jordan Expressway, Aprilstad, MD 95862",Salamanca,Hungary,2023-10-07,1945-08-23,F,Premium
264,Jeremiah,Payne,gerardo68@example.org,+34880 88 00 82,"Acceso de Teodoro Mateu 37, Almería, 42328",Ávila,Eslovenia,2023-01-04,1958-06-05,F,Premium
265,Matthew,Garzón,hannah48@example.org,+1-931-460-9550x14246,"Rambla de Ramiro Ferreras 65 Piso 3 , Lugo, 11207",Davisborough,Bosnia y Herzegovina,2025-05-23,2005-09-05,M,Standard
266,Renato,Marin,barbarosa@example.net,+34 902 64 94 89,"07455 Kathy Square, Kingmouth, CT 81728",Barcelona,Canadá,2022-09-08,1996-05-05,F,Basic
267,Daniel,Gonzales,ipedrero@example.org,+34 986729767,"628 Hunter Cape, West Elijah, AS 95730",Baleares,Angola,2024-09-03,1994-11-19,M,Standard
268,Estrella,Rico,william98@example.net,(709)576-6677x364,"516 Diaz Club, Matthewstown, ID 71520",Jacobsborough,Mali,2020-07-14,1966-08-18,O,Standard
269,Rebecca,Barriga,cynthiaoneal@example.com,489.821.5890x40754,"Urbanización Yago Rocha 58 Piso 9 , La Rioja, 34464",South Jasmine,South Africa,2025-02-07,1985-04-19,O,Premium
270,Adán,Barberá,reyes87@example.net,001-344-320-0984x34091,"Glorieta José Sierra 285 Apt. 48 , Burgos, 27668",Girona,Saint Kitts y Nevis,2024-11-17,1970-04-29,M,Standard
271,Marina,Perez,gastonhuertas@example.net,+34 823 164 402,"C. Lorena Blazquez 13 Piso 3 , Valencia, 10105",East Markport,Grecia,2021-05-02,1972-10-08,F,Basic
272,Justin,Blanch,thomas25@example.net,+34 844 730 129,"43327 Martinez Bypass, East Erica, AK 27694",Ceuta,Gambia,2024-02-29,1952-08-15,F,Basic
273,James,Thomas,jeffrey16@example.com,774.438.7242,"Calle de Bienvenida Pinedo 69, Castellón, 25180",Valladolid,República Centroafricana,2024-05-21,1987-04-30,F,Standard
274,Lawrence,Osorio,lauren55@example.net,+34 978 985 193,"9701 Jasmine Plains Suite 858, Port Lauren, IL 29576",Sevilla,República Federal Democrática de Nepal,2023-06-30,1962-03-13,M,Basic
275,Edmundo,Cameron,mitchelljessica@example.org,+1-523-971-7851x792,"5321 Gonzalez Camp Apt. 589, Port Elizabethburgh, MO 45404",North Lindsey,Philippines,2023-12-07,1976-10-02,O,Basic
276,Alejandra,Walters,michael21@example.net,+34 985744837,"462 Oliver Forges Apt. 580, Fuenteston, GU 89387",Ourense,Grecia,2021-04-30,1951-05-03,O,Standard
277,Jermaine,Blazquez,riberarene@example.org,001-386-674-8209x27781,"00609 Lisa Garden Apt. 630, New Michaelport, PA 78987",Barcelona,Tonga,2024-06-10,2004-11-18,F,Basic
278,Travis,Johnson,kyle24@example.org,+34986 77 51 84,"Calle Rosaura Cortés 806, Lleida, 45484",Jasminefort,Central African Republic,2025-04-10,2001-10-05,O,Premium
279,Amanda,Lumbreras,griffinlarry@example.net,+34979 87 44 20,"499 Heather Park, East Ashley, DE 28984",Cuenca,Andorra,2024-02-06,1976-07-27,F,Premium
